product_id,product_name,category,product_weight_kg,fragility_index,shipping_type
0.0,0.11426639621365788,0.6666666666666666,0.030748663101604273,0.25,0.0
0.00066711140760507,0.7437457741717377,0.5,0.017379679144385023,1.0,0.0
0.0013342228152101398,0.5855307640297498,0.16666666666666666,0.010695187165775399,0.75,0.5
0.00200133422281521,0.49019607843137253,1.0,0.004010695187165774,0.5,0.0
0.00266844563042028,0.801893171061528,0.6666666666666666,0.044117647058823525,0.25,0.5
0.0033355570380253496,0.04394861392832995,0.8333333333333333,0.07754010695187165,0.0,1.0
0.00400266844563042,0.29885057471264365,0.3333333333333333,0.05080213903743315,0.75,1.0
0.00466977985323549,0.21162947937795806,0.5,0.024064171122994648,0.75,0.5
0.00533689126084056,0.06152805949966193,0.6666666666666666,0.0374331550802139,0.25,0.0
0.00600400266844563,0.8154158215010142,0.16666666666666666,0.017379679144385023,0.25,0.5
0.0066711140760507,0.9350912778904665,1.0,0.010695187165775399,0.5,0.0
0.007338225483655769,0.41041244083840434,0.3333333333333333,0.0641711229946524,0.5,0.5
0.008005336891260841,0.4394861392832995,0.5,0.16443850267379675,1.0,0.0
0.00867244829886591,0.8566599053414469,0.5,0.030748663101604273,0.75,0.0
0.009339559706470981,0.6970926301555105,0.16666666666666666,0.024064171122994648,0.5,0.5
0.01000667111407605,0.06017579445571332,0.6666666666666666,0.030748663101604273,0.25,1.0
0.01067378252168112,0.7674104124408384,0.6666666666666666,0.010695187165775399,0.25,0.5
0.01134089392928619,0.9790398918187965,0.3333333333333333,0.07754010695187165,0.75,1.0
0.01200800533689126,0.08857336037863421,0.6666666666666666,0.024064171122994648,0.25,0.0
0.012675116744496331,0.5050709939148073,1.0,0.017379679144385023,0.5,0.0
0.0133422281521014,0.6024340770791075,0.16666666666666666,0.0374331550802139,0.75,0.5
0.014009339559706471,0.6173089925625422,0.5,0.004010695187165774,0.5,0.5
0.01467645096731154,0.8715348208248817,0.5,0.010695187165775399,0.5,0.0
0.01534356237491661,0.5469912102772143,0.8333333333333333,0.044117647058823525,0.0,0.0
0.01601067378252168,0.060851926977687626,0.6666666666666666,0.030748663101604273,0.25,0.5
0.01667778519012675,0.18458417849898578,0.16666666666666666,0.010695187165775399,0.25,0.5
